"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.7281,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.4928,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-08",100.3023,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-09",100.1684,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-10",100.1106,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-11",100.0997,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2003-12",100.1155,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-01",100.1576,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-02",100.2297,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-03",100.3516,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.5425,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-05",100.7525,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-06",100.9179,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-07",100.9965,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.0467,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-09",101.1498,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-10",101.3595,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-11",101.5987,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.7495,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.7143,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-02",101.5642,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-03",101.3842,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-04",101.2318,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-05",101.1264,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-06",101.0928,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-07",101.1575,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-08",101.273,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.3899,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.4771,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.5418,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.5964,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-01",101.6482,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.6999,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.7521,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.8056,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.8644,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.9365,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-07",102.0293,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-08",102.1325,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-09",102.2342,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-10",102.3264,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-11",102.4129,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.4982,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.5833,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.6621,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-03",102.718,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-04",102.7266,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-05",102.6822,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-06",102.5612,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-07",102.3397,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-08",102.0874,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.8886,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.7956,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.7267,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.5597,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-01",101.2009,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.7517,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-03",100.35,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-04",100.101,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-05",99.96124,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-06",99.87857,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-07",99.82278,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-08",99.75934,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-09",99.65059,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-10",99.46472,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-11",99.22999,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2008-12",98.97527,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-01",98.71943,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-02",98.48077,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-03",98.28751,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-04",98.17114,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-05",98.11435,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-06",98.11287,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-07",98.17774,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-08",98.28232,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-09",98.40639,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-10",98.54062,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-11",98.67159,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2009-12",98.78377,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-01",98.8649,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-02",98.93006,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.99512,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-04",99.066,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-05",99.12821,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-06",99.15771,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.14048,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.12476,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.18384,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-10",99.3772,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-11",99.63693,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2010-12",99.87425,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-01",100.0196,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-02",100.085,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-03",100.0736,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-04",99.96851,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-05",99.79877,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.58087,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.32495,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-08",99.0892,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-09",98.96311,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.03071,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.22404,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.47363,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.73322,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.94829,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-03",100.0417,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-04",99.94405,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-05",99.74552,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-06",99.54823,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-07",99.41943,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-08",99.34347,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-09",99.29609,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-10",99.26588,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-11",99.24709,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2012-12",99.24263,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-01",99.2556,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-02",99.26646,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-03",99.24733,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-04",99.17841,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-05",99.09436,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.04414,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.06607,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.12905,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.19232,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.22433,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.22117,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.17464,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.0754,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-02",98.95941,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-03",98.87099,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-04",98.84244,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-05",98.84621,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-06",98.85069,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-07",98.84375,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-08",98.85542,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-09",98.93767,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-10",99.1254,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-11",99.32702,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2014-12",99.40919,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-01",99.2679,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-02",99.01878,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-03",98.81136,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-04",98.75108,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-05",98.7796,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-06",98.81686,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.8143,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-08",98.79944,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-09",98.82388,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-10",98.92364,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-11",99.04025,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2015-12",99.08448,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-01",98.98334,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-02",98.79932,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-03",98.61353,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-04",98.49166,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-05",98.45164,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-06",98.53104,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-07",98.77255,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.09009,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.38161,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.56601,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-11",99.64583,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2016-12",99.60474,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-01",99.40948,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-02",99.13268,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-03",98.84827,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-04",98.60851,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-05",98.4285,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-06",98.33515,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-07",98.35636,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-08",98.4236,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-09",98.45972,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-10",98.42076,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-11",98.36879,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2017-12",98.40192,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-01",98.59723,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-02",98.86855,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-03",99.09829,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-04",99.19322,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-05",99.18182,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-06",99.0921,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-07",98.93574,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-08",98.77052,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-09",98.66595,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-10",98.67759,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-11",98.7609,
"ZAF","BCI","AMPLITUD","LTRENDIDX","M","2018-12",98.86856,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-09",94.01539,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-10",96.23334,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-11",97.80633,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1992-12",98.79854,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-01",99.39259,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-02",99.39052,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-03",99.11766,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-04",98.84901,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-05",98.32331,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-06",97.87999,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-07",97.72192,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-08",97.29012,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-09",96.27786,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-10",94.66722,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-11",93.23022,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1993-12",92.09078,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-01",91.10782,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-02",90.59793,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-03",90.52702,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-04",90.75979,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-05",91.33783,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-06",92.16429,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-07",93.2684,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-08",94.95664,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-09",96.64897,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-10",97.57386,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-11",97.73038,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1994-12",97.54346,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-01",97.10769,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-02",96.66119,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-03",96.41987,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-04",96.3039,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-05",96.26824,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-06",96.47961,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-07",96.92484,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-08",97.14571,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-09",96.67838,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-10",95.9016,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-11",95.13277,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1995-12",94.70453,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-01",94.45439,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-02",94.57785,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-03",94.82669,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-04",95.17721,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-05",95.55486,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-06",95.85012,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-07",96.1183,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-08",96.21181,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-09",96.17844,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-10",96.26166,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-11",96.66541,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1996-12",97.24371,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-01",97.68983,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-02",98.19035,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-03",98.5646,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-04",98.90876,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-05",99.03718,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-06",99.10475,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-07",99.28751,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-08",99.59478,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-09",99.78374,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-10",99.68221,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-11",99.34842,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1997-12",99.11647,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-01",98.8895,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-02",98.68674,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-03",98.38723,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-04",98.01964,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-05",97.73275,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-06",97.17193,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-07",96.68071,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-08",96.48701,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-09",96.50753,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-10",97.42171,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-11",98.63954,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1998-12",99.46508,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-01",99.9301,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-02",100.3783,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-03",100.9573,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-04",101.4628,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-05",101.9694,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-06",102.3024,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-07",102.4452,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-08",102.4879,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-09",102.5101,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-10",102.5891,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-11",102.7686,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","1999-12",102.8456,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-01",102.6405,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-02",102.3098,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-03",102.1589,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-04",102.0292,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-05",102.2278,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.5563,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.7912,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-08",103.0016,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-09",103.1543,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-10",103.1953,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-11",103.0424,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.6164,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-01",102.0171,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.5256,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-03",100.9355,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-04",100.5433,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.2602,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.3221,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.4928,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.7587,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-09",101.0193,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-10",101.0544,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-11",100.5795,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2001-12",99.8855,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-01",99.46289,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-02",99.08517,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-03",98.81663,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-04",98.88691,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-05",99.18447,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-06",99.60659,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-07",99.98797,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.397,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.6204,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.6613,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.4085,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2002-12",99.99402,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-01",99.68387,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-02",99.64027,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-03",99.61702,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-04",99.72179,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.2258,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.8712,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-07",101.508,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-08",101.8991,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.9724,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-10",102.1327,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-11",102.1297,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.9564,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.6081,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-02",101.2738,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-03",101.0422,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-04",100.9902,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.192,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.4116,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.7863,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-08",102.1726,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-09",102.4098,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-10",102.4425,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-11",102.2298,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.8215,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.5591,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-02",101.4187,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-03",101.3927,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-04",101.2364,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.8042,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.4836,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.6544,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-08",101.0872,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.484,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.4752,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.0617,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2005-12",100.8479,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.9313,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-02",101.1911,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.5172,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.8792,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-05",102.2177,
"RUS","BCI","AMPLITUD","LTRENDIDX","M","2006-06",102.5533,
